event_code,event_name,timestamp,trial_number,trial_type
7,Lick,38.28482976811705,5,2
1,Trial Start,39.28482976811705,6,1
2,Trial End,39.28482976811705,5,2
7,Lick,41.85846809389249,6,1
7,Lick,43.275254270678744,6,1
3,Odor On,43.85962044334656,6,1
7,Lick,44.44538784059903,6,1
7,Lick,44.57449215191661,6,1
4,Odor Off,45.85962044334656,6,1
5,Reward On,45.85962044334656,6,1
6,Reward Off,46.35962044334656,6,1
7,Lick,46.46461293619434,6,1
7,Lick,46.54818906662046,6,1
7,Lick,46.927917591974065,6,1
7,Lick,47.69474044234466,6,1
7,Lick,48.07583572011715,6,1
7,Lick,49.765923605154356,6,1
7,Lick,49.849686740433924,6,1
1,Trial Start,50.849686740433924,7,1
2,Trial End,50.849686740433924,6,1
7,Lick,52.615374643184744,7,1
3,Odor On,55.62192577680887,7,1
4,Odor Off,57.62192577680887,7,1
5,Reward On,57.62192577680887,7,1
7,Lick,57.815337533747645,7,1
7,Lick,57.89516980615289,7,1
7,Lick,57.991435179881364,7,1
6,Reward Off,58.12192577680887,7,1
7,Lick,58.35411201032505,7,1
7,Lick,58.938248787432556,7,1
7,Lick,59.72394579394563,7,1
7,Lick,59.804866484710026,7,1
7,Lick,60.18643891196716,7,1
7,Lick,60.255711450525304,7,1
7,Lick,60.3383933143981,7,1
7,Lick,61.52415931903952,7,1
1,Trial Start,62.52415931903952,8,1
2,Trial End,62.52415931903952,7,1
7,Lick,62.954511209236635,8,1
7,Lick,63.09383024454906,8,1
7,Lick,63.19663744636212,8,1
7,Lick,63.31793543625401,8,1
3,Odor On,67.46449163577032,8,1
7,Lick,68.07124036382545,8,1
7,Lick,68.57961855961241,8,1
4,Odor Off,69.46449163577032,8,1
5,Reward On,69.46449163577032,8,1
7,Lick,69.86011094105424,8,1
6,Reward Off,69.96449163577032,8,1
7,Lick,70.43451311245532,8,1
7,Lick,70.82699900236432,8,1
7,Lick,70.89913738367007,8,1
7,Lick,71.2809243504579,8,1
7,Lick,71.65847960006576,8,1
7,Lick,72.24895913445758,8,1
7,Lick,72.32729643109646,8,1
2,Trial End,73.32729643109646,8,1
1,Trial Start,73.32729643109646,9,2
7,Lick,75.33654966413974,9,2
2,Trial End,76.33654966413974,9,2
1,Trial Start,76.33654966413974,10,1
3,Odor On,78.3267992089615,9,2
4,Odor Off,80.3267992089615,9,2
3,Odor On,81.56576021182603,10,1
7,Lick,81.57219470803301,10,1
7,Lick,81.66828795668246,10,1
7,Lick,81.7559997110888,10,1
7,Lick,82.55957741106037,10,1
7,Lick,83.05928003849593,10,1
4,Odor Off,83.56576021182603,10,1
5,Reward On,83.56576021182603,10,1
7,Lick,83.56863033373112,10,1
6,Reward Off,84.06576021182603,10,1
7,Lick,84.34184752461701,10,1
7,Lick,84.41987657918925,10,1
7,Lick,85.00331218654935,10,1
7,Lick,85.3886290741315,10,1
7,Lick,85.46779129432981,10,1
7,Lick,85.54808607210764,10,1
7,Lick,85.6228156245362,10,1
7,Lick,85.71239380045955,10,1
7,Lick,86.0828877089539,10,1
7,Lick,86.55713413840684,10,1
7,Lick,87.08460904508134,10,1
7,Lick,87.15947803018801,10,1
7,Lick,87.28306316958809,10,1
7,Lick,88.05418231745372,10,1
7,Lick,88.17872118706305,10,1
1,Trial Start,89.17872118706305,11,2
2,Trial End,89.17872118706305,10,1
3,Odor On,93.85764821247083,11,2
7,Lick,95.0450543076053,11,2
7,Lick,95.17104027007798,11,2
4,Odor Off,95.85764821247083,11,2
2,Trial End,96.17104027007798,11,2
1,Trial Start,96.17104027007798,12,1
3,Odor On,101.02224484615121,12,1
7,Lick,103.01314545970537,12,1
4,Odor Off,103.02224484615121,12,1
5,Reward On,103.02224484615121,12,1
7,Lick,103.10377946398783,12,1
7,Lick,103.48866787347748,12,1
6,Reward Off,103.52224484615121,12,1
7,Lick,104.06416653823835,12,1
7,Lick,104.14332861086977,12,1
7,Lick,104.22029134642115,12,1
7,Lick,104.30166888023501,12,1
7,Lick,104.37416588010603,12,1
7,Lick,104.47180024636968,12,1
7,Lick,104.55171945364181,12,1
7,Lick,105.11481212023888,12,1
7,Lick,105.21166115567384,12,1
7,Lick,105.28230683032369,12,1
7,Lick,105.35548751361536,12,1
1,Trial Start,106.35548751361536,13,2
2,Trial End,106.35548751361536,12,1
3,Odor On,111.59323883662844,13,2
4,Odor Off,113.59323883662844,13,2
2,Trial End,118.59323883662844,13,2
1,Trial Start,118.59323883662844,14,2
3,Odor On,123.5820293428979,14,2
7,Lick,125.37478308003924,14,2
7,Lick,125.47804734416121,14,2
4,Odor Off,125.5820293428979,14,2
1,Trial Start,126.47804734416121,15,2
2,Trial End,126.47804734416121,14,2
3,Odor On,131.2727162423008,15,2
4,Odor Off,133.2727162423008,15,2
7,Lick,133.27281181541107,15,2
2,Trial End,134.27281181541107,15,2
1,Trial Start,134.27281181541107,16,1
7,Lick,138.2073707519539,16,1
3,Odor On,139.2097752286778,16,1
7,Lick,141.01286687193047,16,1
4,Odor Off,141.2097752286778,16,1
5,Reward On,141.2097752286778,16,1
7,Lick,141.4024097962066,16,1
6,Reward Off,141.7097752286778,16,1
7,Lick,141.7884544476968,16,1
7,Lick,142.17043308276308,16,1
7,Lick,142.25938738839247,16,1
7,Lick,142.3261536313855,16,1
7,Lick,142.40456394666595,16,1
7,Lick,142.794912254065,16,1
7,Lick,143.16493272650678,16,1
7,Lick,143.25262625720785,16,1
7,Lick,143.33911739395077,16,1
7,Lick,143.70598457160168,16,1
7,Lick,143.78446146740225,16,1
7,Lick,144.16616765138986,16,1
7,Lick,144.81263653292208,16,1
7,Lick,145.29458738809788,16,1
2,Trial End,146.29458738809788,16,1
1,Trial Start,146.29458738809788,17,1
7,Lick,149.13137532958743,17,1
7,Lick,149.2447102408299,17,1
3,Odor On,151.1214357916355,17,1
7,Lick,152.63465304404036,17,1
7,Lick,152.72172069137386,17,1
7,Lick,152.81278387834604,17,1
7,Lick,152.94116145641584,17,1
7,Lick,153.11873266693405,17,1
5,Reward On,153.1214357916355,17,1
4,Odor Off,153.1214357916355,17,1
7,Lick,153.49235600320782,17,1
6,Reward Off,153.6214357916355,17,1
7,Lick,153.88585175931178,17,1
7,Lick,153.9682564613928,17,1
7,Lick,154.04161813686082,17,1
7,Lick,154.12677566951555,17,1
7,Lick,154.493500689511,17,1
7,Lick,154.57233511769843,17,1
7,Lick,154.96830270801445,17,1
7,Lick,155.03234900098113,17,1
7,Lick,155.61178018361855,17,1
7,Lick,155.71097414183092,17,1
7,Lick,156.08932968241902,17,1
7,Lick,156.13712834145304,17,1
7,Lick,156.2161034723601,17,1
7,Lick,156.3048263301315,17,1
7,Lick,156.41679779383503,17,1
7,Lick,156.54092247421934,17,1
7,Lick,157.63562949494448,17,1
2,Trial End,158.63562949494448,17,1
1,Trial Start,158.63562949494448,18,2
7,Lick,161.90044286895457,18,2
2,Trial End,162.90044286895457,18,2
1,Trial Start,162.90044286895457,19,1
3,Odor On,163.90323624856353,18,2
4,Odor Off,165.90323624856353,18,2
3,Odor On,167.51498790814372,19,1
7,Lick,167.5310527303726,19,1
7,Lick,168.31535350717454,19,1
7,Lick,169.5072430615885,19,1
4,Odor Off,169.51498790814372,19,1
5,Reward On,169.51498790814372,19,1
7,Lick,169.58893205741632,19,1
7,Lick,169.97446820491865,19,1
6,Reward Off,170.01498790814372,19,1
7,Lick,170.0524479499999,19,1
7,Lick,170.12566312198064,19,1
7,Lick,170.50826142213108,19,1
7,Lick,170.59527580723795,19,1
7,Lick,170.9711444344805,19,1
7,Lick,171.96317608242117,19,1
7,Lick,172.03954751095114,19,1
7,Lick,172.41980143014865,19,1
7,Lick,172.49732590036305,19,1
2,Trial End,173.49732590036305,19,1
1,Trial Start,173.49732590036305,20,2
3,Odor On,178.9803500116168,20,2
4,Odor Off,180.9803500116168,20,2
2,Trial End,185.9803500116168,20,2
